official_category_track_id,working_scope,exam_level,category_label,category_code,category_name,catalog_rows,pdf_url_documents,distinct_exam_codes,distinct_subject_codes,distinct_subject_names,year_min,year_max,top_exam_labels
外語領隊普通考試|外語領隊普通考試_外語領隊人員(英語)|501|外語領隊人員(英語),future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員(英語),501,外語領隊人員(英語),16,37,4,4,4,109,112,112年專門職業及技術人員普通考試導遊人員、領隊人員考試 | 111年專門職業及技術人員普通考試導遊人員、領隊人員考試 | 110年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員(西班牙語)|505|外語領隊人員(西班牙語),future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員(西班牙語),505,外語領隊人員(西班牙語),16,36,4,4,4,109,112,112年專門職業及技術人員普通考試導遊人員、領隊人員考試 | 111年專門職業及技術人員普通考試導遊人員、領隊人員考試 | 110年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（德語）|504|外語領隊人員（德語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（德語）,504,外語領隊人員（德語）,4,9,1,4,4,107,107,107年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（德語）|604|外語領隊人員（德語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（德語）,604,外語領隊人員（德語）,20,54,5,4,4,102,106,106年專門職業及技術人員普通考試導遊人員、領隊人員考試 | 105年導遊領隊人員考試 | 104年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（日語）|502|外語領隊人員（日語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（日語）,502,外語領隊人員（日語）,4,10,1,4,4,107,107,107年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（日語）|602|外語領隊人員（日語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（日語）,602,外語領隊人員（日語）,20,55,5,4,4,102,106,106年專門職業及技術人員普通考試導遊人員、領隊人員考試 | 105年導遊領隊人員考試 | 104年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（法語）|503|外語領隊人員（法語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（法語）,503,外語領隊人員（法語）,4,9,1,4,4,107,107,107年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（法語）|603|外語領隊人員（法語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（法語）,603,外語領隊人員（法語）,20,55,5,4,4,102,106,106年專門職業及技術人員普通考試導遊人員、領隊人員考試 | 105年導遊領隊人員考試 | 104年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（英語）|501|外語領隊人員（英語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（英語）,501,外語領隊人員（英語）,4,9,1,4,4,107,107,107年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（英語）|601|外語領隊人員（英語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（英語）,601,外語領隊人員（英語）,20,54,5,4,4,102,106,106年專門職業及技術人員普通考試導遊人員、領隊人員考試 | 105年導遊領隊人員考試 | 104年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（西班牙語）|505|外語領隊人員（西班牙語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（西班牙語）,505,外語領隊人員（西班牙語）,4,9,1,4,4,107,107,107年專門職業及技術人員普通考試導遊人員、領隊人員考試
外語領隊普通考試|外語領隊普通考試_外語領隊人員（西班牙語）|605|外語領隊人員（西班牙語）,future_expansion,外語領隊普通考試,外語領隊普通考試_外語領隊人員（西班牙語）,605,外語領隊人員（西班牙語）,20,54,5,4,4,102,106,106年專門職業及技術人員普通考試導遊人員、領隊人員考試 | 105年導遊領隊人員考試 | 104年專門職業及技術人員普通考試導遊人員、領隊人員考試
專利商標三等考試|專利商標三等考試_一般化工|806|一般化工,future_expansion,專利商標三等考試,專利商標三等考試_一般化工,806,一般化工,8,10,1,8,8,101,101,101年外交、國際經濟商務、調查、國安、民航、專利商標特考及軍法官考試
專利商標三等考試|專利商標三等考試_機械工程|801|機械工程,future_expansion,專利商標三等考試,專利商標三等考試_機械工程,801,機械工程,8,10,1,8,8,101,101,101年外交、國際經濟商務、調查、國安、民航、專利商標特考及軍法官考試
專利商標三等考試|專利商標三等考試_物理|805|物理,future_expansion,專利商標三等考試,專利商標三等考試_物理,805,物理,8,10,1,8,8,101,101,101年外交、國際經濟商務、調查、國安、民航、專利商標特考及軍法官考試
專利商標三等考試|專利商標三等考試_資訊工程|804|資訊工程,future_expansion,專利商標三等考試,專利商標三等考試_資訊工程,804,資訊工程,8,10,1,8,8,101,101,101年外交、國際經濟商務、調查、國安、民航、專利商標特考及軍法官考試
專利商標三等考試|專利商標三等考試_電力工程|802|電力工程,future_expansion,專利商標三等考試,專利商標三等考試_電力工程,802,電力工程,8,10,1,8,8,101,101,101年外交、國際經濟商務、調查、國安、民航、專利商標特考及軍法官考試
專利商標三等考試|專利商標三等考試_電子工程|803|電子工程,future_expansion,專利商標三等考試,專利商標三等考試_電子工程,803,電子工程,8,10,1,8,8,101,101,101年外交、國際經濟商務、調查、國安、民航、專利商標特考及軍法官考試
專利商標二等考試|專利商標二等考試_電信工程|701|電信工程,future_expansion,專利商標二等考試,專利商標二等考試_電信工程,701,電信工程,6,7,1,6,6,101,101,101年外交、國際經濟商務、調查、國安、民航、專利商標特考及軍法官考試
專利商標審查人員三等考試|專利商標審查人員三等考試_一般化工|704|一般化工,future_expansion,專利商標審查人員三等考試,專利商標審查人員三等考試_一般化工,704,一般化工,8,10,1,8,8,102,102,102年外交、民航、調查、國安、專利商標特考
專利商標審查人員三等考試|專利商標審查人員三等考試_資訊工程|703|資訊工程,future_expansion,專利商標審查人員三等考試,專利商標審查人員三等考試_資訊工程,703,資訊工程,8,10,1,8,8,102,102,102年外交、民航、調查、國安、專利商標特考
專利商標審查人員三等考試|專利商標審查人員三等考試_電信工程|702|電信工程,future_expansion,專利商標審查人員三等考試,專利商標審查人員三等考試_電信工程,702,電信工程,8,10,1,8,8,102,102,102年外交、民航、調查、國安、專利商標特考
專利商標審查人員三等考試|專利商標審查人員三等考試_電子工程|701|電子工程,future_expansion,專利商標審查人員三等考試,專利商標審查人員三等考試_電子工程,701,電子工程,8,10,1,8,8,102,102,102年外交、民航、調查、國安、專利商標特考
專技普考|專技普考_不動產經紀人|601|不動產經紀人,future_expansion,專技普考,專技普考_不動產經紀人,601,不動產經紀人,55,110,11,14,6,104,114,114年專技人員高等考試建築師、25類科技師(含第二次食品技師)、大地工程技師考試分階段考試(第二階段考試)暨普通考試不動產經紀人、記帳士考... | 113年專技人員高等考試建築師、32類科技師(含第二次食品技師)、大地工程技師考試分階段考試(第二階段考試)暨普通考試不動產經紀人、記帳士考... | 112年專技人員高等考試建築師、25類科技師(含第二次食品技師)、大地工程技師考試分階段考試(第二階段考試)暨普通考試不動產經紀人、記帳士考...
專技普考|專技普考_二等管輪|402|二等管輪,future_expansion,專技普考,專技普考_二等管輪,402,二等管輪,54,108,11,5,5,100,104,103年第二次專門職業及技術人員高等暨普通考試航海人員考試【舊案補考】 | 103年第一次專門職業及技術人員高等暨普通考試航海人員考試【舊案補考】 | 102年第二次專門職業及技術人員高等暨普通考試航海人員考試【舊案補考】
專技普考|專技普考_二等管輪（加註）|403|二等管輪（加註）,future_expansion,專技普考,專技普考_二等管輪（加註）,403,二等管輪（加註）,4,8,2,2,2,100,101,101年第一次專門職業及技術人員高等暨普通考試航海人員考試 | 100年第四次專門職業及技術人員高等暨普通考試航海人員考試
專技普考|專技普考_二等船副|401|二等船副,future_expansion,專技普考,專技普考_二等船副,401,二等船副,48,96,10,5,5,100,103,103年第一次專門職業及技術人員高等暨普通考試航海人員考試【舊案補考】 | 102年第二次專門職業及技術人員高等暨普通考試航海人員考試【舊案補考】 | 102年第一次專門職業及技術人員高等暨普通考試航海人員考試【舊案補考】
專技普考|專技普考_記帳士|602|記帳士,future_expansion,專技普考,專技普考_記帳士,602,記帳士,55,105,11,13,6,104,114,114年專技人員高等考試建築師、25類科技師(含第二次食品技師)、大地工程技師考試分階段考試(第二階段考試)暨普通考試不動產經紀人、記帳士考... | 113年專技人員高等考試建築師、32類科技師(含第二次食品技師)、大地工程技師考試分階段考試(第二階段考試)暨普通考試不動產經紀人、記帳士考... | 112年專技人員高等考試建築師、25類科技師(含第二次食品技師)、大地工程技師考試分階段考試(第二階段考試)暨普通考試不動產經紀人、記帳士考...
專技普考醫事人員|專技普考醫事人員_護士|201|護士,future_expansion,專技普考醫事人員,專技普考醫事人員_護士,201,護士,4,9,1,4,4,100,100,100年第二次專技中醫、營養、心理、醫事人員、醫師分試、100年法醫、語言治療、聽力、牙體技術考試
專技高考|專技高考_牙醫師（一）|301|牙醫師（一）,future_expansion,專技高考,專技高考_牙醫師（一）,301,牙醫師（一）,18,43,9,2,2,100,104,104年第一次專技牙醫師藥師分階段考試藥師醫檢師醫放師助產師物理治療師職能呼吸治療師獸醫師考試 | 103年第二次專技牙醫師藥師分階段考試、藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試 | 103年第一次專技牙醫師分階段考試、藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試
專技高考|專技高考_牙醫師（一）|303|牙醫師（一）,future_expansion,專技高考,專技高考_牙醫師（一）,303,牙醫師（一）,4,11,2,2,2,104,105,105年第二次醫師牙醫師藥師分階段、藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試 | 104年第二次專技醫師牙醫師藥師分階段考試藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試
專技高考|專技高考_牙醫師（二）|302|牙醫師（二）,future_expansion,專技高考,專技高考_牙醫師（二）,302,牙醫師（二）,36,86,9,4,4,100,104,104年第一次專技牙醫師藥師分階段考試藥師醫檢師醫放師助產師物理治療師職能呼吸治療師獸醫師考試 | 103年第二次專技牙醫師藥師分階段考試、藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試 | 103年第一次專技牙醫師分階段考試、藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試
專技高考|專技高考_牙醫師（二）|304|牙醫師（二）,future_expansion,專技高考,專技高考_牙醫師（二）,304,牙醫師（二）,8,19,2,4,4,104,105,105年第二次醫師牙醫師藥師分階段、藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試 | 104年第二次專技醫師牙醫師藥師分階段考試藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試
專技高考|專技高考_藥師（一）|305|藥師（一）,future_expansion,專技高考,專技高考_藥師（一）,305,藥師（一）,6,16,2,3,3,104,105,105年第二次醫師牙醫師藥師分階段、藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試 | 104年第二次專技醫師牙醫師藥師分階段考試藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試
專技高考|專技高考_藥師（一）|312|藥師（一）,future_expansion,專技高考,專技高考_藥師（一）,312,藥師（一）,6,15,2,3,3,103,104,104年第一次專技牙醫師藥師分階段考試藥師醫檢師醫放師助產師物理治療師職能呼吸治療師獸醫師考試 | 103年第二次專技牙醫師藥師分階段考試、藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試
專技高考|專技高考_藥師（二）|306|藥師（二）,future_expansion,專技高考,專技高考_藥師（二）,306,藥師（二）,6,16,2,3,3,104,105,105年第二次醫師牙醫師藥師分階段、藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試 | 104年第二次專技醫師牙醫師藥師分階段考試藥師醫檢師醫放師助產師物理職能呼吸治療師獸醫師考試
專技高考|專技高考_藥師（二）|313|藥師（二）,future_expansion,專技高考,專技高考_藥師（二）,313,藥師（二）,3,7,1,3,3,104,104,104年第一次專技牙醫師藥師分階段考試藥師醫檢師醫放師助產師物理治療師職能呼吸治療師獸醫師考試
專責報關人員|專責報關人員_專責報關人員|502|專責報關人員,future_expansion,專責報關人員,專責報關人員_專責報關人員,502,專責報關人員,4,9,1,4,4,100,100,100年專技引水、驗船、第1次食品技師、消防設備、地政士、專責報關、保險人員、特考中醫、語言治療、聽力、牙體技術考試
專責報關人員普通考試|專責報關人員普通考試_專責報關人員|202|專責報關人員,future_expansion,專責報關人員普通考試,專責報關人員普通考試_專責報關人員,202,專責報關人員,52,107,13,8,4,103,115,115年專技人員高等考試大地工程技師考試分階段考試(第一階段考試)、驗船師、第一次食品技師考試、高等暨普通考試消防設備人員考試、普通考試地政... | 114年專技人員高等考試大地工程技師考試分階段考試(第一階段考試)、驗船師、引水人、第一次食品技師考試、高等暨普通考試消防設備人員考試、普通... | 113年專技人員高等考試大地工程技師考試分階段考試(第一階段考試)、驗船師、第一次食品技師考試、高等暨普通考試消防設備人員考試、普通考試地政...
專責報關人員普通考試|專責報關人員普通考試_專責報關人員|502|專責報關人員,future_expansion,專責報關人員普通考試,專責報關人員普通考試_專責報關人員,502,專責報關人員,8,18,2,8,4,101,102,102年專技驗船師引水人、第一次食品技師考試消防設備人員地政士專責報關人員保險人員考試 | 101年專技驗船師第1次食品技師、消防設備人員地政士專責報關人員保險人員、特考語言聽力牙體考試
少將轉任|少將轉任_一般行政(國防部)|701|一般行政(國防部),future_expansion,少將轉任,少將轉任_一般行政(國防部),701,一般行政(國防部),3,4,1,3,3,105,105,105年關務人員、身心障礙人員特考及軍官轉任考試
少將轉任|少將轉任_一般行政(退輔會)|702|一般行政(退輔會),future_expansion,少將轉任,少將轉任_一般行政(退輔會),702,一般行政(退輔會),3,4,1,3,3,105,105,105年關務人員、身心障礙人員特考及軍官轉任考試
少將轉任|少將轉任_一般行政(退輔會)|921|一般行政(退輔會),future_expansion,少將轉任,少將轉任_一般行政(退輔會),921,一般行政(退輔會),3,4,1,3,3,100,100,100年海岸巡防人員、關務人員、稅務人員、退除役轉任、國軍上校轉任考試
普考|普考_二等管輪|402|二等管輪,future_expansion,普考,普考_二等管輪,402,二等管輪,4,8,1,4,4,104,104,104年第二次專門職業及技術人員高等暨普通考試航海人員考試【舊案補考】
普考護士|普考護士_護士|201|護士,future_expansion,普考護士,普考護士_護士,201,護士,4,9,1,4,4,101,101,101年第一次專技醫師分試中醫師營養師心理師藥師醫事檢驗師護理師護士社會工作師考試
普通考試|普通考試_一般民政|402|一般民政,future_expansion,普通考試,普通考試_一般民政,402,一般民政,88,204,15,38,7,100,114,112年公務人員高等考試三級考試暨普通考試 | 111年公務人員高等考試三級考試暨普通考試 | 110年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_一般行政|401|一般行政,future_expansion,普通考試,普通考試_一般行政,401,一般行政,88,206,15,36,7,100,114,112年公務人員高等考試三級考試暨普通考試 | 111年公務人員高等考試三級考試暨普通考試 | 110年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_不動產經紀人|601|不動產經紀人,future_expansion,普通考試,普通考試_不動產經紀人,601,不動產經紀人,20,47,4,15,5,100,103,103年專門建築師技師第二次食品技師考試不動產經紀人記帳士考試 | 102年專技高等考試建築師、技師、第二次食品技師考試暨普通考試不動產經紀人、記帳士考試 | 101年專技建築師技師第二次食品技師考試、不動產經紀人記帳士考試
普通考試|普通考試_交通技術|439|交通技術,future_expansion,普通考試,普通考試_交通技術,439,交通技術,12,17,2,11,7,111,112,112年公務人員高等考試三級考試暨普通考試 | 111年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通技術|441|交通技術,future_expansion,普通考試,普通考試_交通技術,441,交通技術,5,7,1,5,5,114,114,114年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通技術|443|交通技術,future_expansion,普通考試,普通考試_交通技術,443,交通技術,6,8,1,6,6,110,110,110年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通技術|444|交通技術,future_expansion,普通考試,普通考試_交通技術,444,交通技術,6,8,1,6,6,109,109,109年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通技術|446|交通技術,future_expansion,普通考試,普通考試_交通技術,446,交通技術,12,18,2,11,6,102,106,106年公務人員高等考試三級考試暨普通考試 | 102年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通技術|447|交通技術,future_expansion,普通考試,普通考試_交通技術,447,交通技術,17,27,3,16,9,100,113,101年公務人員高等考試三級考試暨普通考試 | 100年公務人員高等考試三級考試暨普通考試 | 113年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通技術|449|交通技術,future_expansion,普通考試,普通考試_交通技術,449,交通技術,6,8,1,6,6,105,105,105年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通技術|450|交通技術,future_expansion,普通考試,普通考試_交通技術,450,交通技術,12,17,2,10,6,103,104,104年公務人員高等考試三級考試暨普通考試 | 103年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通技術|451|交通技術,future_expansion,普通考試,普通考試_交通技術,451,交通技術,6,8,1,6,6,108,108,108年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通技術|452|交通技術,future_expansion,普通考試,普通考試_交通技術,452,交通技術,6,9,1,6,6,107,107,107年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通行政|419|交通行政,future_expansion,普通考試,普通考試_交通行政,419,交通行政,6,8,1,6,6,112,112,112年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通行政|421|交通行政,future_expansion,普通考試,普通考試_交通行政,421,交通行政,5,7,1,5,5,114,114,114年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通行政|423|交通行政,future_expansion,普通考試,普通考試_交通行政,423,交通行政,18,25,3,16,6,109,111,111年公務人員高等考試三級考試暨普通考試 | 110年公務人員高等考試三級考試暨普通考試 | 109年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通行政|425|交通行政,future_expansion,普通考試,普通考試_交通行政,425,交通行政,12,17,2,9,6,100,102,102年公務人員高等考試三級考試暨普通考試 | 100年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通行政|426|交通行政,future_expansion,普通考試,普通考試_交通行政,426,交通行政,17,27,3,16,8,101,113,104年公務人員高等考試三級考試暨普通考試 | 101年公務人員高等考試三級考試暨普通考試 | 113年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通行政|427|交通行政,future_expansion,普通考試,普通考試_交通行政,427,交通行政,24,34,4,21,6,103,108,108年公務人員高等考試三級考試暨普通考試 | 106年公務人員高等考試三級考試暨普通考試 | 105年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_交通行政|428|交通行政,future_expansion,普通考試,普通考試_交通行政,428,交通行政,6,9,1,6,6,107,107,107年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_人事行政|404|人事行政,future_expansion,普通考試,普通考試_人事行政,404,人事行政,12,27,2,12,6,100,106,106年公務人員高等考試三級考試暨普通考試 | 100年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_人事行政|405|人事行政,future_expansion,普通考試,普通考試_人事行政,405,人事行政,36,68,6,21,6,102,108,108年公務人員高等考試三級考試暨普通考試 | 107年公務人員高等考試三級考試暨普通考試 | 105年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_人事行政|406|人事行政,future_expansion,普通考試,普通考試_人事行政,406,人事行政,6,14,1,6,6,101,101,101年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_人事行政|411|人事行政,future_expansion,普通考試,普通考試_人事行政,411,人事行政,6,11,1,6,6,112,112,112年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_人事行政|412|人事行政,future_expansion,普通考試,普通考試_人事行政,412,人事行政,17,31,3,15,8,109,114,110年公務人員高等考試三級考試暨普通考試 | 109年公務人員高等考試三級考試暨普通考試 | 114年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_人事行政|413|人事行政,future_expansion,普通考試,普通考試_人事行政,413,人事行政,6,12,1,6,6,111,111,111年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_人事行政|415|人事行政,future_expansion,普通考試,普通考試_人事行政,415,人事行政,5,11,1,5,5,113,113,113年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_僑務行政(選試英文)|405|僑務行政(選試英文),future_expansion,普通考試,普通考試_僑務行政(選試英文),405,僑務行政(選試英文),6,10,1,6,6,111,111,111年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_僑務行政(選試英文)|406|僑務行政(選試英文),future_expansion,普通考試,普通考試_僑務行政(選試英文),406,僑務行政(選試英文),6,10,1,6,6,113,113,113年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_僑務行政(選試英文)|419|僑務行政(選試英文),future_expansion,普通考試,普通考試_僑務行政(選試英文),419,僑務行政(選試英文),12,22,2,12,6,101,104,104年公務人員高等考試三級考試暨普通考試 | 101年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_僑務行政(選試英文)|420|僑務行政(選試英文),future_expansion,普通考試,普通考試_僑務行政(選試英文),420,僑務行政(選試英文),6,10,1,6,6,103,103,103年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_僑務行政(選試英文)|422|僑務行政(選試英文),future_expansion,普通考試,普通考試_僑務行政(選試英文),422,僑務行政(選試英文),12,21,2,11,6,105,106,106年公務人員高等考試三級考試暨普通考試 | 105年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_僑務行政(選試英文)|423|僑務行政(選試英文),future_expansion,普通考試,普通考試_僑務行政(選試英文),423,僑務行政(選試英文),6,10,1,6,6,107,107,107年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_公產管理|420|公產管理,future_expansion,普通考試,普通考試_公產管理,420,公產管理,6,9,1,6,6,100,100,100年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_動物技術|429|動物技術,future_expansion,普通考試,普通考試_動物技術,429,動物技術,5,8,1,5,5,114,114,114年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_動物技術|433|動物技術,future_expansion,普通考試,普通考試_動物技術,433,動物技術,6,9,1,6,6,110,110,110年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_動物技術|436|動物技術,future_expansion,普通考試,普通考試_動物技術,436,動物技術,5,9,1,5,5,113,113,113年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_勞工行政|406|勞工行政,future_expansion,普通考試,普通考試_勞工行政,406,勞工行政,23,38,4,15,7,100,114,112年公務人員高等考試三級考試暨普通考試 | 109年公務人員高等考試三級考試暨普通考試 | 100年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_勞工行政|407|勞工行政,future_expansion,普通考試,普通考試_勞工行政,407,勞工行政,30,52,5,20,6,102,111,111年公務人員高等考試三級考試暨普通考試 | 110年公務人員高等考試三級考試暨普通考試 | 106年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_勞工行政|408|勞工行政,future_expansion,普通考試,普通考試_勞工行政,408,勞工行政,35,59,6,23,7,101,113,108年公務人員高等考試三級考試暨普通考試 | 107年公務人員高等考試三級考試暨普通考試 | 105年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|442|化學工程,future_expansion,普通考試,普通考試_化學工程,442,化學工程,6,11,1,6,6,106,106,106年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|443|化學工程,future_expansion,普通考試,普通考試_化學工程,443,化學工程,18,30,3,13,6,100,102,102年公務人員高等考試三級考試暨普通考試 | 101年公務人員高等考試三級考試暨普通考試 | 100年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|445|化學工程,future_expansion,普通考試,普通考試_化學工程,445,化學工程,6,9,1,6,6,105,105,105年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|446|化學工程,future_expansion,普通考試,普通考試_化學工程,446,化學工程,12,19,2,10,6,103,104,104年公務人員高等考試三級考試暨普通考試 | 103年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|447|化學工程,future_expansion,普通考試,普通考試_化學工程,447,化學工程,6,9,1,6,6,108,108,108年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|448|化學工程,future_expansion,普通考試,普通考試_化學工程,448,化學工程,6,10,1,6,6,107,107,107年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|450|化學工程,future_expansion,普通考試,普通考試_化學工程,450,化學工程,6,10,1,6,6,111,111,111年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|451|化學工程,future_expansion,普通考試,普通考試_化學工程,451,化學工程,6,9,1,6,6,112,112,112年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|453|化學工程,future_expansion,普通考試,普通考試_化學工程,453,化學工程,5,7,1,5,5,114,114,114年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|456|化學工程,future_expansion,普通考試,普通考試_化學工程,456,化學工程,6,9,1,6,6,110,110,110年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_化學工程|457|化學工程,future_expansion,普通考試,普通考試_化學工程,457,化學工程,6,9,1,6,6,109,109,109年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_博物館管理|411|博物館管理,future_expansion,普通考試,普通考試_博物館管理,411,博物館管理,5,8,1,5,5,113,113,113年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_博物館管理|421|博物館管理,future_expansion,普通考試,普通考試_博物館管理,421,博物館管理,6,8,1,6,6,102,102,102年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_原住民族行政|404|原住民族行政,future_expansion,普通考試,普通考試_原住民族行政,404,原住民族行政,5,9,1,5,5,114,114,114年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_原住民族行政|405|原住民族行政,future_expansion,普通考試,普通考試_原住民族行政,405,原住民族行政,11,20,2,10,7,110,113,110年公務人員高等考試三級考試暨普通考試 | 113年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_原住民族行政|406|原住民族行政,future_expansion,普通考試,普通考試_原住民族行政,406,原住民族行政,6,14,1,6,6,106,106,106年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_原住民族行政|407|原住民族行政,future_expansion,普通考試,普通考試_原住民族行政,407,原住民族行政,24,44,4,16,6,104,108,108年公務人員高等考試三級考試暨普通考試 | 107年公務人員高等考試三級考試暨普通考試 | 105年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_商業行政|415|商業行政,future_expansion,普通考試,普通考試_商業行政,415,商業行政,6,13,1,6,6,100,100,100年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_商業行政|416|商業行政,future_expansion,普通考試,普通考試_商業行政,416,商業行政,6,14,1,6,6,102,102,102年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_商業行政|417|商業行政,future_expansion,普通考試,普通考試_商業行政,417,商業行政,6,14,1,6,6,101,101,101年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_商業行政|418|商業行政,future_expansion,普通考試,普通考試_商業行政,418,商業行政,12,24,2,8,6,103,104,104年公務人員高等考試三級考試暨普通考試 | 103年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_商業行政|420|商業行政,future_expansion,普通考試,普通考試_商業行政,420,商業行政,24,52,4,20,7,105,110,110年公務人員高等考試三級考試暨普通考試 | 109年公務人員高等考試三級考試暨普通考試 | 106年公務人員高等考試三級考試暨普通考試
普通考試|普通考試_商業行政|421|商業行政,future_expansion,普通考試,普通考試_商業行政,421,商業行政,6,12,1,6,6,107,107,107年公務人員高等考試三級考試暨普通考試
