node_id,node_label,category_name,catalog_rows,pdf_url_documents,distinct_exam_codes,distinct_exam_category_pairs,distinct_subject_names,year_min,year_max,top_exam_level
civil_service_special,公務人員特種考試,化學工程(選試英文)科別,12,18,1,2,9,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,工業工程類科,14,18,2,2,8,112,114,三等
civil_service_special,公務人員特種考試,機械工程(選試英文)科別,12,18,1,2,9,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,紡織工程(選試英文)科別,12,18,1,2,9,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,調查工作組（選試英文）,12,18,2,2,6,112,113,調查人員三等考試
civil_service_special,公務人員特種考試,軍法官,16,18,2,2,8,100,101,軍法官
civil_service_special,公務人員特種考試,關稅會計(選試英文)科別,12,18,1,2,9,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,關稅統計(選試英文)科別,12,18,1,2,9,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,電機工程(選試英文)科別,12,18,1,2,9,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,情報組(選試日文),12,17,2,2,6,106,107,國家安全情報人員三等考試
civil_service_special,公務人員特種考試,政經組(選試日文),12,17,2,2,6,106,107,國家安全情報人員三等考試
civil_service_special,公務人員特種考試,氣象,12,17,2,2,8,111,112,身心障礙人員考試身障四等
civil_service_special,公務人員特種考試,監所管理員,12,17,2,2,7,100,102,四等考試
civil_service_special,公務人員特種考試,移民行政(選試俄文),7,17,1,1,7,111,111,移民三等考試
civil_service_special,公務人員特種考試,移民行政(選試法文),7,17,1,1,7,111,111,移民三等考試
civil_service_special,公務人員特種考試,博物館管理,12,16,2,2,6,103,104,四等
civil_service_special,公務人員特種考試,國際組(選試阿拉伯文),12,16,2,2,8,104,112,國家安全情報人員考試三等考試
civil_service_special,公務人員特種考試,國際經濟商務人員韓文組,12,16,2,2,7,101,103,國際經濟商務人員三等考試
civil_service_special,公務人員特種考試,國際經貿法律組,12,16,2,2,6,101,103,國際經濟商務人員三等考試
civil_service_special,公務人員特種考試,社會行政(退輔會),12,16,4,4,3,100,105,上校轉任
civil_service_special,公務人員特種考試,調查工作組（選試俄文）,12,16,2,2,6,112,113,調查人員三等考試
civil_service_special,公務人員特種考試,調查工作組（選試德文）,12,16,2,2,6,112,113,調查人員三等考試
civil_service_special,公務人員特種考試,調查工作組（選試日文）,12,16,2,2,6,112,113,調查人員三等考試
civil_service_special,公務人員特種考試,調查工作組（選試法文）,12,16,2,2,6,112,113,調查人員三等考試
civil_service_special,公務人員特種考試,調查工作組（選試西班牙文）,12,16,2,2,6,112,113,調查人員三等考試
civil_service_special,公務人員特種考試,調查工作組（選試阿拉伯文）,12,16,2,2,6,112,113,調查人員三等考試
civil_service_special,公務人員特種考試,調查工作組（選試韓文）,12,16,2,2,6,112,113,調查人員三等考試
civil_service_special,公務人員特種考試,警察特考_刑事警察人員,7,16,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,移民行政(選試德文),7,15,1,1,7,113,113,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政(選試西班牙文),7,15,1,1,7,113,113,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政(選試韓文),7,15,1,1,7,113,113,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,公職法醫師類科,10,14,2,2,5,113,114,司法三等考試
civil_service_special,公務人員特種考試,刑事警察人員類別數位鑑識組,12,14,2,2,6,114,115,一般警察人員考試二等考試
civil_service_special,公務人員特種考試,商業行政類科,8,14,1,1,8,112,112,三等
civil_service_special,公務人員特種考試,外交領事人員泰文組,7,14,1,1,7,108,108,外交領事人員三等考試
civil_service_special,公務人員特種考試,外交領事人員馬來亞文組,7,14,1,1,7,108,108,外交領事人員三等考試
civil_service_special,公務人員特種考試,移民行政類科(選試印尼文),7,14,1,1,7,114,114,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科(選試日文),7,14,1,1,7,114,114,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科(選試泰文),7,14,1,1,7,114,114,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科(選試英文),7,14,1,1,7,114,114,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科(選試西班牙文),7,14,1,1,7,114,114,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科(選試越南文),7,14,1,1,7,114,114,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科(選試韓文),7,14,1,1,7,114,114,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政（選試印尼文）,7,14,1,1,7,112,112,移民三等考試
civil_service_special,公務人員特種考試,移民行政（選試泰文）,7,14,1,1,7,112,112,移民三等考試
civil_service_special,公務人員特種考試,移民行政（選試英文）,7,14,1,1,7,112,112,移民三等考試
civil_service_special,公務人員特種考試,移民行政（選試越南文）,7,14,1,1,7,112,112,移民三等考試
civil_service_special,公務人員特種考試,移民行政（選試韓文）,7,14,1,1,7,112,112,移民三等考試
civil_service_special,公務人員特種考試,警察特考_行政管理人員,7,14,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,警察特考_警察法制人員,7,14,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,警察特考__警察資訊管理人員,7,13,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,警察特考_交通警察人員交通組,7,13,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,警察特考_交通警察人員電訊組,7,13,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,警察特考_公共安全人員,7,13,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,警察特考_國境警察人員,7,13,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,警察特考_外事警察人員(選試英語),7,13,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,警察特考_犯罪防治人員預防組,7,13,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,一般民政(一般錄取分發區),7,12,1,1,7,104,104,原住民族三等考試
civil_service_special,公務人員特種考試,一般民政(蘭嶼錄取分發區),7,12,1,1,7,104,104,原住民族三等考試
civil_service_special,公務人員特種考試,一般行政(一般錄取分發區),6,12,1,1,6,101,101,四等考試
civil_service_special,公務人員特種考試,一般行政(蘭嶼錄取分發區),6,12,1,1,6,101,101,四等考試
civil_service_special,公務人員特種考試,外交領事人員類科德文組,6,12,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,外交領事人員類科日文組,6,12,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,外交領事人員類科法文組,6,12,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,外交領事人員類科義大利文組,6,12,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,外交領事人員類科英文組一,6,12,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,外交領事人員類科葡萄牙文組,6,12,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,外交領事人員類科西班牙文組,6,12,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,外交領事人員類科阿拉伯文組,6,12,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,廉政(退輔會),9,12,3,3,3,103,105,國軍轉任考試上校轉任
civil_service_special,公務人員特種考試,政風,4,12,1,1,4,100,100,五等考試
civil_service_special,公務人員特種考試,會計(退輔會),9,12,3,3,3,103,105,國軍轉任考試上校轉任
civil_service_special,公務人員特種考試,監所管理員（女）,6,12,1,1,6,112,112,司法四等考試
civil_service_special,公務人員特種考試,監所管理員（男）,6,12,1,1,6,112,112,司法四等考試
civil_service_special,公務人員特種考試,移民行政類科一般組(選試印尼文),6,12,1,1,6,115,115,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科一般組(選試泰文),6,12,1,1,6,115,115,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科一般組(選試英文),6,12,1,1,6,115,115,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科一般組(選試西班牙文),6,12,1,1,6,115,115,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科一般組(選試越南文),6,12,1,1,6,115,115,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,移民行政類科一般組(選試韓文),6,12,1,1,6,115,115,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,警察特考_刑事鑑識人員,7,12,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,警察特考_水上警察人員,7,12,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,財稅法務(南區錄取分發區),7,12,1,1,7,108,108,稅務人員三等考試
civil_service_special,公務人員特種考試,財稅法務(高雄錄取分發區),7,12,1,1,7,108,108,稅務人員三等考試
civil_service_special,公務人員特種考試,一般警察人員_水上警察人員輪機組,6,11,1,1,6,100,100,四等考試
civil_service_special,公務人員特種考試,一般警察人員_消防警察人員,6,11,1,1,6,100,100,四等考試
civil_service_special,公務人員特種考試,外交領事人員類科英文組二,6,11,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,法警（女）,6,11,1,1,6,112,112,司法四等考試
civil_service_special,公務人員特種考試,法警（男）,6,11,1,1,6,112,112,司法四等考試
civil_service_special,公務人員特種考試,經建行政(一般錄取分發區),7,11,1,1,7,104,104,原住民族三等考試
civil_service_special,公務人員特種考試,經建行政(蘭嶼錄取分發區),7,11,1,1,7,104,104,原住民族三等考試
civil_service_special,公務人員特種考試,財稅法務(臺灣省北區),7,11,1,1,7,102,102,稅務特考三等考試
civil_service_special,公務人員特種考試,司法事務官類科財經事務組,8,10,1,1,8,114,114,司法三等考試
civil_service_special,公務人員特種考試,司法官（第一試）,4,10,1,1,4,101,101,三等考試
civil_service_special,公務人員特種考試,外交行政人員類科行政組,5,10,1,1,5,114,114,外交人員考試四等考試
civil_service_special,公務人員特種考試,廉政類科,4,10,1,1,4,112,112,五等
civil_service_special,公務人員特種考試,物理,8,10,1,1,8,101,101,專利商標三等考試
civil_service_special,公務人員特種考試,監獄官（女）,8,10,1,1,8,112,112,司法三等考試
civil_service_special,公務人員特種考試,監獄官（男）,8,10,1,1,8,112,112,司法三等考試
civil_service_special,公務人員特種考試,藥事(選試英文)科別,7,10,1,1,7,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,觀光行政(選試觀光日語)類科,8,10,1,1,8,112,112,三等
civil_service_special,公務人員特種考試,觀護人(選試少年事件處理法),8,10,1,1,8,111,111,司法三等考試
civil_service_special,公務人員特種考試,觀護人(選試社會工作概論),8,10,1,1,8,111,111,司法三等考試
civil_service_special,公務人員特種考試,財稅行政(選試日文)科別,7,10,1,1,7,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,財稅行政(選試英文)科別,7,10,1,1,7,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,輻射安全技術工程(選試英文)科別,7,10,1,1,7,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,關稅法務(選試日文)科別,7,10,1,1,7,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,關稅法務(選試英文)科別,7,10,1,1,7,114,114,關務人員考試關務三等
civil_service_special,公務人員特種考試,食品衛生檢驗類科,8,10,1,1,8,112,112,三等
civil_service_special,公務人員特種考試,一般行政(選試日文)科別,5,9,1,1,5,114,114,關務人員考試關務四等
civil_service_special,公務人員特種考試,一般行政(選試英文)科別,5,9,1,1,5,114,114,關務人員考試關務四等
civil_service_special,公務人員特種考試,一般警察人員_外事警察人員(選試日語),7,9,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,一般警察人員_外事警察人員(選試英語),7,9,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,一般警察人員_行政管理人員,7,9,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,一般警察人員_警察法制人員,7,9,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,一般警察人員_警察資訊管理人員,7,9,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,國際經濟商務人員類科國際經貿法律組,6,9,1,1,6,114,114,國際經濟商務人員考試三等考試
civil_service_special,公務人員特種考試,地政(一般錄取分發區),7,9,1,1,7,105,105,原住民族三等考試
civil_service_special,公務人員特種考試,地政(蘭嶼錄取分發區),7,9,1,1,7,105,105,原住民族三等考試
civil_service_special,公務人員特種考試,外交領事人員類科國際法組,6,9,1,1,6,114,114,外交人員考試三等考試
civil_service_special,公務人員特種考試,技藝,6,9,1,1,6,101,101,四等考試
civil_service_special,公務人員特種考試,海洋巡護,4,9,1,1,4,107,107,海岸巡防人員五等考試
civil_service_special,公務人員特種考試,生物技術,7,9,1,1,7,100,100,三等考試
civil_service_special,公務人員特種考試,移民行政類科資訊組,6,9,1,1,6,115,115,移民行政人員考試三等考試
civil_service_special,公務人員特種考試,財稅行政(選試日文),6,9,1,1,6,115,115,關務人員考試關務三等
civil_service_special,公務人員特種考試,農業技術(一般錄取分發區),7,9,1,1,7,105,105,原住民族三等考試
civil_service_special,公務人員特種考試,鑑識人員類科,7,9,1,1,7,114,114,司法三等考試
civil_service_special,公務人員特種考試,電力工程(一般錄取分發區),7,9,1,1,7,101,101,三等考試
civil_service_special,公務人員特種考試,電力工程(蘭嶼錄取分發區),7,9,1,1,7,101,101,三等考試
civil_service_special,公務人員特種考試,電子工程(蘭嶼錄取分發區),6,9,1,1,6,102,102,四等考試
civil_service_special,公務人員特種考試,人事行政(退輔會),6,8,2,2,3,104,105,上校轉任
civil_service_special,公務人員特種考試,化學工程(選試日文),5,8,1,1,5,113,113,關務人員考試關務四等
civil_service_special,公務人員特種考試,國際新聞人員國際新聞科法文組,6,8,1,1,6,100,100,三等考試
civil_service_special,公務人員特種考試,國際新聞人員國際新聞科英文組,6,8,1,1,6,100,100,三等考試
civil_service_special,公務人員特種考試,國際新聞人員國際新聞科西班牙文,6,8,1,1,6,100,100,三等考試
civil_service_special,公務人員特種考試,國際組(選試德文),6,8,1,1,6,100,100,三等考試
civil_service_special,公務人員特種考試,國際經濟商務人員葡萄牙文組,6,8,1,1,6,107,107,國際經濟商務人員三等考試
civil_service_special,公務人員特種考試,土木工程（蘭嶼錄取分發區）,6,8,1,1,6,101,101,四等考試
civil_service_special,公務人員特種考試,政經組(選試德文),6,8,1,1,6,107,107,國家安全情報人員三等考試
civil_service_special,公務人員特種考試,新聞(選試日文)類科,6,8,1,1,6,114,114,地方政府公務人員四等
civil_service_special,公務人員特種考試,新聞廣播(選試英文、國語播音與閩南語播音),6,8,1,1,6,108,108,四等
civil_service_special,公務人員特種考試,海洋巡護科,4,8,1,1,4,114,114,海巡五等考試
civil_service_special,公務人員特種考試,觀光行政(選試觀光英語)類科,6,8,1,1,6,114,114,地方政府公務人員三等
civil_service_special,公務人員特種考試,調查工作組（選試土耳其文）,6,8,1,1,6,113,113,調查人員三等考試
civil_service_special,公務人員特種考試,輪機工程科別,4,8,1,1,4,114,114,關務人員考試關務五等
civil_service_special,公務人員特種考試,電機工程(選試日文),5,8,1,1,5,113,113,關務人員考試關務四等
civil_service_special,公務人員特種考試,飛航檢查科別,5,8,1,1,5,114,114,民航人員考試三等考試
civil_service_special,公務人員特種考試,飛航管制科別,5,8,1,1,5,114,114,民航人員考試三等考試
civil_service_special,公務人員特種考試,公職語言治療師,5,7,1,1,5,100,100,三等考試
civil_service_special,公務人員特種考試,刑事警察人員類別犯罪分析組,6,7,1,1,6,115,115,一般警察人員考試二等考試
civil_service_special,公務人員特種考試,刑事警察人員類別電子監察組,6,7,1,1,6,115,115,一般警察人員考試二等考試
civil_service_special,公務人員特種考試,刑事鑑識人員類別材料及化學物品鑑析組,6,7,1,1,6,114,114,一般警察人員考試二等考試
civil_service_special,公務人員特種考試,司法官類科,6,7,1,1,6,107,107,三等考試
civil_service_special,公務人員特種考試,國際經濟商務人員類科日文組,5,7,1,1,5,114,114,國際經濟商務人員考試三等考試
civil_service_special,公務人員特種考試,國際經濟商務人員類科英文組,5,7,1,1,5,114,114,國際經濟商務人員考試三等考試
civil_service_special,公務人員特種考試,國際經濟商務人員類科韓文組,5,7,1,1,5,114,114,國際經濟商務人員考試三等考試
civil_service_special,公務人員特種考試,航務管理科別,4,7,1,1,4,114,114,民航人員考試三等考試
civil_service_special,公務人員特種考試,觀光行政類科,5,7,1,1,5,114,114,地方政府公務人員四等
civil_service_special,公務人員特種考試,一般行政(轉任退輔會)類科,6,6,1,3,3,114,114,軍官轉任公務人員考試中將轉任
civil_service_special,公務人員特種考試,公職社會工作師類科,6,6,2,3,2,112,114,地方政府公務人員三等
civil_service_special,公務人員特種考試,會計(轉任退輔會),5,6,2,2,3,111,112,國軍上校以上軍官轉任上校轉任
civil_service_special,公務人員特種考試,氣象類科,4,5,1,1,4,115,115,身心障礙人員考試身障四等
civil_service_special,公務人員特種考試,一般行政(轉任海委會),3,4,1,1,3,109,109,國軍上校以上軍官轉任上校轉任
civil_service_special,公務人員特種考試,公職獸醫師類科,4,4,2,2,2,112,114,地方政府公務人員三等
civil_service_special,公務人員特種考試,政風(退輔會),3,4,1,1,3,100,100,上校轉任
civil_service_special,公務人員特種考試,經建行政(轉任海委會),3,4,1,1,3,109,109,國軍上校以上軍官轉任少將轉任
civil_service_special,公務人員特種考試,資訊處理(退輔會),3,4,1,1,3,103,103,國軍轉任考試上校轉任
civil_service_special,公務人員特種考試,廉政(轉任退輔會)類科,2,2,1,1,2,114,114,軍官轉任公務人員考試上校轉任
civil_service_special,公務人員特種考試,會計(轉任退輔會)類科,2,2,1,1,2,114,114,軍官轉任公務人員考試上校轉任
civil_service_special,公務人員特種考試,社會行政(轉任退輔會)類科,2,2,1,1,2,114,114,軍官轉任公務人員考試上校轉任
civil_service_special,公務人員特種考試,衛生行政(轉任退輔會)類科,2,2,1,1,2,114,114,軍官轉任公務人員考試上校轉任
civil_service_special,公務人員特種考試,高等法院…法官(選試刑…、國際私法),2,2,1,1,2,111,111,法官遴選資格考試資格考試
civil_service_special,公務人員特種考試,高等法院…法官(選試憲…、國際公法),2,2,1,1,2,111,111,法官遴選資格考試資格考試
civil_service_special,公務人員特種考試,高等法院…法官(選試憲…、租稅法),2,2,1,1,2,111,111,法官遴選資格考試資格考試
language_tourism,導遊領隊與外語類,華語領隊人員,39,103,13,13,4,100,112,華語領隊普通考試
language_tourism,導遊領隊與外語類,華語導遊人員,39,100,13,13,4,100,112,華語導遊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員（日語）,36,99,9,9,4,100,108,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員（德語）,36,97,9,9,4,100,108,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員（法語）,36,97,9,9,4,100,108,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員（英語）,36,97,9,9,4,100,108,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員（西班牙語）,36,96,9,9,4,100,108,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（泰語）,36,91,9,9,4,100,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（日語）,36,90,9,9,4,100,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（英語）,36,90,9,9,4,100,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（德語）,36,89,9,9,4,100,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（西班牙語）,36,89,9,9,4,100,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（韓語）,36,89,9,9,4,100,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（法語）,36,88,9,9,4,100,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（阿拉伯語）,36,88,9,9,4,100,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（印尼語）,28,71,7,7,5,102,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（越南語）,28,70,7,7,5,102,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（俄語）,28,69,7,7,5,102,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（馬來語）,28,69,7,7,5,102,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（義大利語）,24,61,6,6,5,102,108,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員(德語),16,37,4,4,4,109,112,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員(英語),16,37,4,4,4,109,112,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員(日語),16,36,4,4,4,109,112,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員(法語),16,36,4,4,4,109,112,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語領隊人員(西班牙語),16,36,4,4,4,109,112,外語領隊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(日語),16,35,4,4,4,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(英語),16,35,4,4,4,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(越南語),16,35,4,4,4,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(韓語),16,35,4,4,4,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(俄語),16,34,4,4,5,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(印尼語),16,34,4,4,5,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(土耳其語),16,34,4,4,5,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(德語),16,34,4,4,4,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(法語),16,34,4,4,4,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(泰語),16,34,4,4,4,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(義大利語),16,34,4,4,5,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(西班牙語),16,34,4,4,4,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(阿拉伯語),16,34,4,4,4,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員(馬來語),16,34,4,4,5,109,112,外語導遊普通考試
language_tourism,導遊領隊與外語類,外語導遊人員（義大利語),4,8,1,1,4,107,107,外語導遊普通考試
locked27_medical_current,醫事 locked27 現行主線,物理治療師,186,467,31,31,6,100,115,專技高考
locked27_medical_current,醫事 locked27 現行主線,醫事檢驗師,186,466,31,31,8,100,115,專技高考
locked27_medical_current,醫事 locked27 現行主線,社會工作師,211,461,31,31,8,100,115,高考
locked27_medical_current,醫事 locked27 現行主線,營養師,189,450,32,32,6,100,115,高考
locked27_medical_current,醫事 locked27 現行主線,醫事放射師,186,450,31,31,6,100,115,專技高考
locked27_medical_current,醫事 locked27 現行主線,護理師,175,421,35,35,5,100,115,高考
locked27_medical_current,醫事 locked27 現行主線,獸醫師,150,374,25,25,6,100,114,專技高考
locked27_medical_current,醫事 locked27 現行主線,諮商心理師,153,372,26,26,10,100,114,高考
locked27_medical_current,醫事 locked27 現行主線,職能治療師,150,356,25,25,6,100,114,專技高考
locked27_medical_current,醫事 locked27 現行主線,臨床心理師,153,356,26,26,11,100,114,高考
locked27_medical_current,醫事 locked27 現行主線,醫師(二),124,351,31,31,4,100,115,專技高考
locked27_medical_current,醫事 locked27 現行主線,呼吸治療師,150,350,25,25,6,100,114,專技高考
locked27_medical_current,醫事 locked27 現行主線,聽力師,114,253,18,19,6,100,114,高考
locked27_medical_current,醫事 locked27 現行主線,中醫師(二),112,251,28,28,4,102,115,高考
locked27_medical_current,醫事 locked27 現行主線,語言治療師,112,245,19,19,6,100,114,高考
locked27_medical_current,醫事 locked27 現行主線,牙體技術師,114,223,18,19,6,100,114,高考
locked27_medical_current,醫事 locked27 現行主線,助產師,105,212,21,21,7,100,114,專技高考
locked27_medical_current,醫事 locked27 現行主線,牙醫師(二),80,189,20,20,4,105,115,專技高考
locked27_medical_current,醫事 locked27 現行主線,中醫師(一),80,179,29,29,4,101,115,高考
locked27_medical_current,醫事 locked27 現行主線,驗光師,75,176,15,15,5,106,114,高考
locked27_medical_current,醫事 locked27 現行主線,法醫師,90,172,15,15,6,100,114,高考
locked27_medical_current,醫事 locked27 現行主線,藥師(一),60,166,20,20,8,105,115,專技高考
locked27_medical_current,醫事 locked27 現行主線,醫師(一),56,159,28,28,4,100,115,專技高考
locked27_medical_current,醫事 locked27 現行主線,藥師(二),60,140,20,20,6,105,115,專技高考
locked27_medical_current,醫事 locked27 現行主線,驗光生,56,131,14,14,4,106,114,普考
locked27_medical_current,醫事 locked27 現行主線,牙醫師(一),40,107,20,20,2,105,115,專技高考
locked27_medical_current,醫事 locked27 現行主線,公共衛生師,30,76,5,5,6,110,114,高考
other_unclassified,其他未分類節點,護士,4,8,1,1,4,101,101,醫事人員普考普考
professional_high_other_seed,專技高普考其他類科種子集,藥師,90,227,15,15,6,100,107,專技高考
professional_high_other_seed,專技高普考其他類科種子集,會計師,105,225,15,15,12,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,建築師,90,202,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,食品技師,186,186,31,31,6,100,115,食品技師高等考試
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業日文及工程力學),90,180,13,13,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業日文及物理化學),90,180,13,13,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業日文及生物技術),90,180,13,13,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業日文及電子學),90,180,13,13,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業英文及工程力學),90,177,13,13,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業英文及物理化學),90,177,13,13,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業英文及生物技術),90,177,13,13,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業英文及電子學),90,177,13,13,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,律師,81,172,19,19,15,100,114,高等考試
professional_high_other_seed,專技高普考其他類科種子集,中醫師,73,162,10,10,17,100,104,高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業英文及計算機結構),76,147,11,11,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業日文及計算機結構),69,136,10,10,10,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業日文及工業設計),63,128,9,9,7,106,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,專利師(選試專業英文及工業設計),63,126,9,9,7,106,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,一等船副,59,122,12,12,5,100,104,專技高考
professional_high_other_seed,專技高普考其他類科種子集,一等管輪,58,116,12,12,5,100,104,專技高考
professional_high_other_seed,專技高普考其他類科種子集,消防設備師,96,114,16,16,6,100,115,消防設備師高等考試
professional_high_other_seed,專技高普考其他類科種子集,不動產估價師,105,113,15,15,8,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,驗船師,96,96,16,16,27,100,115,驗船師高等考試
professional_high_other_seed,專技高普考其他類科種子集,交通工程技師,90,90,15,15,9,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,冷凍空調工程技師,90,90,15,15,6,100,114,專技高考
professional_high_other_seed,專技高普考其他類科種子集,化學工程技師,90,90,15,15,6,100,114,專技高考
