node_id,node_label,category_name,subject_name,catalog_rows,pdf_url_documents,distinct_exam_codes,year_min,year_max
civil_service_special,公務人員特種考試,教育行政,基礎能力測驗(作文、中華民國憲法及法學緒論),2,4,1,115,115
civil_service_special,公務人員特種考試,教育行政,基礎能力測驗（作文、英文及中華民國憲法）,2,4,1,113,113
civil_service_special,公務人員特種考試,教育行政,國文(作文、公文與測驗),1,2,1,102,102
civil_service_special,公務人員特種考試,教育行政類科,教育行政學,5,5,4,112,114
civil_service_special,公務人員特種考試,教育行政類科,國文（作文與測驗）,4,8,2,112,114
civil_service_special,公務人員特種考試,教育行政類科,教育哲學,4,4,4,112,114
civil_service_special,公務人員特種考試,教育行政類科,教育心理學,4,4,4,112,114
civil_service_special,公務人員特種考試,教育行政類科,法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,8,2,112,114
civil_service_special,公務人員特種考試,教育行政類科,行政法,4,11,3,112,114
civil_service_special,公務人員特種考試,教育行政類科,教育概要,3,3,3,112,114
civil_service_special,公務人員特種考試,教育行政類科,教育測驗與統計,3,3,3,112,114
civil_service_special,公務人員特種考試,教育行政類科,行政法概要,3,6,3,112,114
civil_service_special,公務人員特種考試,教育行政類科,基礎能力測驗(作文、中華民國憲法及法學緒論),2,4,1,114,114
civil_service_special,公務人員特種考試,教育行政類科,教育行政學概要,2,2,2,114,114
civil_service_special,公務人員特種考試,教育行政類科,比較教育,2,2,2,112,114
civil_service_special,公務人員特種考試,教育行政類科,原住民族行政及法規,1,2,1,114,114
civil_service_special,公務人員特種考試,教育行政類科,國文,1,2,1,114,114
civil_service_special,公務人員特種考試,教育行政類科,基礎能力測驗(作文、英文及中華民國憲法),1,2,1,114,114
civil_service_special,公務人員特種考試,教育行政類科,基礎能力測驗（作文、英文閱讀與法學知識）,1,2,1,114,114
civil_service_special,公務人員特種考試,教育行政類科,心理學概要,1,1,1,112,112
civil_service_special,公務人員特種考試,教育行政類科,教育哲學與比較教育,1,1,1,114,114
civil_service_special,公務人員特種考試,教育行政類科,教育學大意,1,2,1,114,114
civil_service_special,公務人員特種考試,教育行政類科,教育心理與測驗統計,1,1,1,114,114
civil_service_special,公務人員特種考試,教育行政類科,教育法規大意,1,2,1,114,114
civil_service_special,公務人員特種考試,教育行政類科,教育測驗與統計概要,1,1,1,112,112
civil_service_special,公務人員特種考試,數理組(選試英文),數論,10,10,10,100,115
civil_service_special,公務人員特種考試,數理組(選試英文),機率統計,10,10,10,100,115
civil_service_special,公務人員特種考試,數理組(選試英文),線性代數,10,10,10,100,115
civil_service_special,公務人員特種考試,數理組(選試英文),國文（作文、公文與測驗）,8,16,8,100,107
civil_service_special,公務人員特種考試,數理組(選試英文),綜合法政知識與英文(包括中華民國憲法、法學緒論、兩岸關係、英文),8,18,8,102,115
civil_service_special,公務人員特種考試,數理組(選試英文),外國文（英文）,7,15,7,100,107
civil_service_special,公務人員特種考試,數理組(選試英文),外國文(英文),3,6,3,103,115
civil_service_special,公務人員特種考試,數理組(選試英文),國文(作文與測驗),2,4,2,114,115
civil_service_special,公務人員特種考試,數理組(選試英文),法學知識與英文（包括中華民國憲法、法學緒論、英文）,2,4,2,100,101
civil_service_special,公務人員特種考試,文化行政,國文（作文、公文與測驗）,28,56,16,100,111
civil_service_special,公務人員特種考試,文化行政,法學知識與英文（包括中華民國憲法、法學緒論、英文）,26,58,13,100,113
civil_service_special,公務人員特種考試,文化行政,文化人類學,16,16,16,100,113
civil_service_special,公務人員特種考試,文化行政,文化行政概要,14,14,14,100,113
civil_service_special,公務人員特種考試,文化行政,本國文學概要,14,14,14,100,113
civil_service_special,公務人員特種考試,文化行政,藝術概要,14,14,14,100,113
civil_service_special,公務人員特種考試,文化行政,世界文化史概要,13,13,13,100,111
civil_service_special,公務人員特種考試,文化行政,本國文學概論,13,13,13,100,113
civil_service_special,公務人員特種考試,文化行政,藝術概論,13,13,13,100,113
civil_service_special,公務人員特種考試,文化行政,世界文化史,12,12,12,100,111
civil_service_special,公務人員特種考試,文化行政,文化行政與政策分析,12,12,12,100,111
civil_service_special,公務人員特種考試,文化行政,文化資產概論與法規,12,12,12,100,111
civil_service_special,公務人員特種考試,文化行政,原住民族文學概論,3,3,3,100,107
civil_service_special,公務人員特種考試,文化行政,原住民族藝術概論,3,3,3,100,107
civil_service_special,公務人員特種考試,文化行政,文化行政,3,3,3,100,107
civil_service_special,公務人員特種考試,文化行政,法學知識與英文(包括中華民國憲法、原住民族行政及法規、英文),3,8,3,100,107
civil_service_special,公務人員特種考試,文化行政,臺灣原住民族史,3,3,3,100,107
civil_service_special,公務人員特種考試,文化行政,國文（作文與測驗）,2,4,1,113,113
civil_service_special,公務人員特種考試,文化行政,文化行政與文化法規,1,1,1,113,113
civil_service_special,公務人員特種考試,文化行政,法學知識（包括中華民國憲法、法學緒論）,1,3,1,104,104
civil_service_special,公務人員特種考試,文化行政類科,國文（作文與測驗）,4,8,2,112,114
civil_service_special,公務人員特種考試,文化行政類科,法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,8,2,112,114
civil_service_special,公務人員特種考試,文化行政類科,文化人類學,3,3,2,112,114
civil_service_special,公務人員特種考試,文化行政類科,本國文學概論,3,3,2,112,114
civil_service_special,公務人員特種考試,文化行政類科,藝術概論,3,3,2,112,114
civil_service_special,公務人員特種考試,文化行政類科,文化行政概要,2,2,2,112,114
civil_service_special,公務人員特種考試,文化行政類科,文化行政與文化法規,2,2,1,114,114
civil_service_special,公務人員特種考試,文化行政類科,本國文學概要,2,2,2,112,114
civil_service_special,公務人員特種考試,文化行政類科,藝術概要,2,2,2,112,114
civil_service_special,公務人員特種考試,文化行政類科,世界文化史,1,1,1,112,112
civil_service_special,公務人員特種考試,文化行政類科,世界文化史概要,1,1,1,112,112
civil_service_special,公務人員特種考試,文化行政類科,基礎能力測驗（作文、英文閱讀與法學知識）,1,2,1,114,114
civil_service_special,公務人員特種考試,文化行政類科,文化行政與政策分析,1,1,1,112,112
civil_service_special,公務人員特種考試,文化行政類科,文化資產概論與法規,1,1,1,112,112
civil_service_special,公務人員特種考試,新聞(選試日文),法學知識與英文（包括中華民國憲法、法學緒論、英文）,5,11,4,104,113
civil_service_special,公務人員特種考試,新聞(選試日文),傳播理論,4,4,4,104,113
civil_service_special,公務人員特種考試,新聞(選試日文),國文（作文、公文與測驗）,4,8,3,104,109
civil_service_special,公務人員特種考試,新聞(選試日文),國際傳播與國際現勢,4,4,4,104,113
civil_service_special,公務人員特種考試,新聞(選試日文),外國文（日文；包括作文、翻譯與應用文）,4,4,4,104,113
civil_service_special,公務人員特種考試,新聞(選試日文),民意與公共關係學概論,4,4,4,104,113
civil_service_special,公務人員特種考試,新聞(選試日文),新聞學(包括編輯採訪實務與新聞法規),3,3,3,104,109
civil_service_special,公務人員特種考試,新聞(選試日文),新聞英文,3,3,3,104,109
civil_service_special,公務人員特種考試,新聞(選試日文),傳播法規概要,1,1,1,109,109
civil_service_special,公務人員特種考試,新聞(選試日文),國文（作文與測驗）,1,2,1,113,113
civil_service_special,公務人員特種考試,新聞(選試日文),國際現勢概要,1,1,1,109,109
civil_service_special,公務人員特種考試,新聞(選試日文),外國文（日文）,1,1,1,109,109
civil_service_special,公務人員特種考試,新聞(選試日文),新聞學概要,1,1,1,109,109
civil_service_special,公務人員特種考試,新聞(選試日文),新聞學（包括編輯採訪實務與新聞法規）,1,1,1,113,113
civil_service_special,公務人員特種考試,新聞(選試日文)類科,傳播法規概要,1,1,1,114,114
civil_service_special,公務人員特種考試,新聞(選試日文)類科,國文（作文與測驗）,1,2,1,114,114
civil_service_special,公務人員特種考試,新聞(選試日文)類科,國際現勢概要,1,1,1,114,114
civil_service_special,公務人員特種考試,新聞(選試日文)類科,外國文（日文）,1,1,1,114,114
civil_service_special,公務人員特種考試,新聞(選試日文)類科,新聞學概要,1,1,1,114,114
civil_service_special,公務人員特種考試,新聞(選試日文)類科,法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,114,114
civil_service_special,公務人員特種考試,新聞(選試英文),法學知識與英文（包括中華民國憲法、法學緒論、英文）,23,52,13,100,113
civil_service_special,公務人員特種考試,新聞(選試英文),國文（作文、公文與測驗）,22,44,12,100,111
civil_service_special,公務人員特種考試,新聞(選試英文),傳播理論,13,13,13,100,113
civil_service_special,公務人員特種考試,新聞(選試英文),國際傳播與國際現勢,13,13,13,100,113
civil_service_special,公務人員特種考試,新聞(選試英文),民意與公共關係學概論,13,13,13,100,113
civil_service_special,公務人員特種考試,新聞(選試英文),新聞學(包括編輯採訪實務與新聞法規),12,12,12,100,111
civil_service_special,公務人員特種考試,新聞(選試英文),新聞英文,12,12,12,100,111
civil_service_special,公務人員特種考試,新聞(選試英文),國際現勢概要,11,11,11,100,113
civil_service_special,公務人員特種考試,新聞(選試英文),外國文（英文；包括作文、翻譯與應用文）,11,11,11,102,113
civil_service_special,公務人員特種考試,新聞(選試英文),新聞學概要,11,11,11,100,113
civil_service_special,公務人員特種考試,新聞(選試英文),傳播法規概要,10,10,10,100,111
civil_service_special,公務人員特種考試,新聞(選試英文),外國文（英文）,9,9,9,100,113
civil_service_special,公務人員特種考試,新聞(選試英文),外國文(英文),2,2,2,109,111
civil_service_special,公務人員特種考試,新聞(選試英文),外國文（英文，包括作文、翻譯與應用文）,2,2,2,100,101
civil_service_special,公務人員特種考試,新聞(選試英文),國文（作文與測驗）,1,2,1,113,113
civil_service_special,公務人員特種考試,新聞(選試英文),基礎能力測驗（作文、英文閱讀與法學知識）,1,2,1,113,113
civil_service_special,公務人員特種考試,新聞(選試英文),新聞學（包括編輯採訪實務與新聞法規）,1,1,1,113,113
civil_service_special,公務人員特種考試,新聞(選試英文)類科,國文（作文與測驗）,4,8,2,112,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,8,2,112,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,傳播理論,3,3,2,112,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,國際傳播與國際現勢,3,3,2,112,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,國際現勢概要,3,3,2,112,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,外國文（英文；包括作文、翻譯與應用文）,3,3,2,112,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,新聞學概要,3,3,2,112,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,傳播法規概要,2,2,2,112,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,基礎能力測驗（作文、英文閱讀與法學知識）,2,4,1,114,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,外國文(英文),2,2,1,114,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,新聞學(包括編輯採訪實務與新聞法規),2,2,1,114,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,民意與公共關係學概論,2,2,2,112,114
civil_service_special,公務人員特種考試,新聞(選試英文)類科,外國文（英文）,1,1,1,112,112
civil_service_special,公務人員特種考試,新聞(選試英文)類科,新聞學（包括編輯採訪實務與新聞法規）,1,1,1,112,112
civil_service_special,公務人員特種考試,新聞(選試英文)類科,新聞英文,1,1,1,112,112
civil_service_special,公務人員特種考試,新聞廣播,國文（作文、公文與測驗）,3,6,3,100,102
civil_service_special,公務人員特種考試,新聞廣播,外國文（英文）,3,3,3,100,102
civil_service_special,公務人員特種考試,新聞廣播,新聞學概要,3,3,3,100,102
civil_service_special,公務人員特種考試,新聞廣播,新聞廣播概要（包括廣播實務）,3,3,3,100,102
civil_service_special,公務人員特種考試,新聞廣播,法學知識與英文（包括中華民國憲法、法學緒論、英文）,3,6,3,100,102
civil_service_special,公務人員特種考試,新聞廣播,國語播音（50%）與閩南語播音（50%）,2,2,2,101,102
civil_service_special,公務人員特種考試,新聞廣播,國語播音(50%)與閩南語播音(50%),1,1,1,100,100
civil_service_special,公務人員特種考試,新聞廣播(選試英文、國語播音與閩南語播音),國文（作文、公文與測驗）,1,2,1,108,108
civil_service_special,公務人員特種考試,新聞廣播(選試英文、國語播音與閩南語播音),國語播音(50%)與閩南語播音(50%),1,1,1,108,108
civil_service_special,公務人員特種考試,新聞廣播(選試英文、國語播音與閩南語播音),外國文（英文）,1,1,1,108,108
civil_service_special,公務人員特種考試,新聞廣播(選試英文、國語播音與閩南語播音),新聞學概要,1,1,1,108,108
civil_service_special,公務人員特種考試,新聞廣播(選試英文、國語播音與閩南語播音),新聞廣播概要（包括廣播實務）,1,1,1,108,108
civil_service_special,公務人員特種考試,新聞廣播(選試英文、國語播音與閩南語播音),法學知識與英文（包括中華民國憲法、法學緒論、英文）,1,2,1,108,108
civil_service_special,公務人員特種考試,景觀,法學知識與英文（包括中華民國憲法、法學緒論、英文）,21,47,12,100,113
civil_service_special,公務人員特種考試,景觀,國文（作文、公文與測驗）,20,40,11,100,111
civil_service_special,公務人員特種考試,景觀,景觀工程,11,11,11,100,113
civil_service_special,公務人員特種考試,景觀,景觀植物學與景觀生態學,11,11,11,100,113
civil_service_special,公務人員特種考試,景觀,景觀與都市設計,11,11,11,100,113
civil_service_special,公務人員特種考試,景觀,景觀規劃,11,11,11,100,113
civil_service_special,公務人員特種考試,景觀,景觀學概要,10,10,10,100,111
civil_service_special,公務人員特種考試,景觀,景觀學概論,10,10,10,100,111
civil_service_special,公務人員特種考試,景觀,景觀工程概要,10,10,10,100,111
civil_service_special,公務人員特種考試,景觀,景觀植物學與景觀生態學概要,10,10,10,100,111
civil_service_special,公務人員特種考試,景觀,景觀行政與法規,10,10,10,100,111
civil_service_special,公務人員特種考試,景觀,景觀設計概要,10,10,10,100,111
civil_service_special,公務人員特種考試,景觀,國文（作文與測驗）,1,2,1,113,113
civil_service_special,公務人員特種考試,景觀類科,國文（作文與測驗）,4,8,2,112,114
civil_service_special,公務人員特種考試,景觀類科,法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,8,2,112,114
civil_service_special,公務人員特種考試,景觀類科,景觀工程,2,2,2,112,114
civil_service_special,公務人員特種考試,景觀類科,景觀工程概要,2,2,2,112,114
civil_service_special,公務人員特種考試,景觀類科,景觀植物學與景觀生態學,2,2,2,112,114
civil_service_special,公務人員特種考試,景觀類科,景觀植物學與景觀生態學概要,2,2,2,112,114
civil_service_special,公務人員特種考試,景觀類科,景觀與都市設計,2,2,2,112,114
civil_service_special,公務人員特種考試,景觀類科,景觀規劃,2,2,2,112,114
civil_service_special,公務人員特種考試,景觀類科,景觀設計概要,2,2,2,112,114
civil_service_special,公務人員特種考試,景觀類科,景觀學概要,1,1,1,112,112
civil_service_special,公務人員特種考試,景觀類科,景觀學概論,1,1,1,112,112
civil_service_special,公務人員特種考試,景觀類科,景觀行政與法規,1,1,1,112,112
civil_service_special,公務人員特種考試,會計,國文（作文、公文與測驗）,52,105,33,100,111
civil_service_special,公務人員特種考試,會計,法學知識與英文（包括中華民國憲法、法學緒論、英文）,44,97,25,100,113
civil_service_special,公務人員特種考試,會計,中級會計學,39,82,33,100,113
civil_service_special,公務人員特種考試,會計,成本與管理會計,37,80,32,100,112
civil_service_special,公務人員特種考試,會計,會計審計法規（包括預算法、會計法、決算法與審計法）,31,65,28,100,111
civil_service_special,公務人員特種考試,會計,政府會計,26,54,25,100,113
civil_service_special,公務人員特種考試,會計,政府會計概要,25,53,25,100,113
civil_service_special,公務人員特種考試,會計,會計學概要,25,52,25,100,113
civil_service_special,公務人員特種考試,會計,審計學,24,48,24,100,112
civil_service_special,公務人員特種考試,會計,審計學概要,23,47,23,100,112
civil_service_special,公務人員特種考試,會計,成本與管理會計概要,23,47,23,100,112
civil_service_special,公務人員特種考試,會計,財政學,20,43,19,100,113
civil_service_special,公務人員特種考試,會計,國文(包括公文格式用語),16,37,16,100,111
civil_service_special,公務人員特種考試,會計,會計學大意,16,32,16,100,111
civil_service_special,公務人員特種考試,會計,會計審計法規大意,16,33,16,100,111
civil_service_special,公務人員特種考試,會計,企業管理,13,13,13,100,112
civil_service_special,公務人員特種考試,會計,公司法,13,13,13,100,112
civil_service_special,公務人員特種考試,會計,鐵路法,13,13,13,100,112
civil_service_special,公務人員特種考試,會計,公民與英文,12,33,12,100,111
civil_service_special,公務人員特種考試,會計,法學知識與英文(包括中華民國憲法、原住民族行政及法規、英文),8,18,7,100,107
civil_service_special,公務人員特種考試,會計,會計審計法規(包括預算法、會計法、決算法與審計法),6,14,4,102,112
civil_service_special,公務人員特種考試,會計,法學知識與英文(包括中華民國憲法、法學緒論、英文),6,12,2,110,112
civil_service_special,公務人員特種考試,會計,國文(作文、公文與測驗),4,8,2,102,110
civil_service_special,公務人員特種考試,會計,法學知識（包括中華民國憲法、法學緒論）,4,11,4,101,105
civil_service_special,公務人員特種考試,會計,國文(作文與測驗),3,6,1,112,112
civil_service_special,公務人員特種考試,會計,問題分析與解決,2,2,2,113,115
civil_service_special,公務人員特種考試,會計,國文（作文與測驗）,2,4,1,113,113
civil_service_special,公務人員特種考試,會計,會計學,2,2,2,113,115
civil_service_special,公務人員特種考試,會計,會計審計法規,2,4,1,113,113
civil_service_special,公務人員特種考試,會計,會計法規概要,2,4,2,113,113
civil_service_special,公務人員特種考試,會計,原住民族行政及法規,1,3,1,113,113
civil_service_special,公務人員特種考試,會計,原住民族行政及法規大意與英文,1,2,1,100,100
civil_service_special,公務人員特種考試,會計,國文,1,2,1,102,102
civil_service_special,公務人員特種考試,會計,基礎能力測驗（作文、英文及中華民國憲法）,1,2,1,113,113
civil_service_special,公務人員特種考試,會計,基礎能力測驗（作文、英文閱讀與法學知識）,1,2,1,113,113
civil_service_special,公務人員特種考試,會計(轉任退輔會),問題分析與解決,2,2,2,111,112
civil_service_special,公務人員特種考試,會計(轉任退輔會),會計學,2,2,2,111,112
civil_service_special,公務人員特種考試,會計(轉任退輔會),中華民國憲法與英文,1,2,1,111,111
civil_service_special,公務人員特種考試,會計(轉任退輔會)類科,問題分析與解決,1,1,1,114,114
civil_service_special,公務人員特種考試,會計(轉任退輔會)類科,會計學,1,1,1,114,114
civil_service_special,公務人員特種考試,會計(退輔會),中華民國憲法與英文,3,6,3,103,105
civil_service_special,公務人員特種考試,會計(退輔會),審計學,3,3,3,103,105
civil_service_special,公務人員特種考試,會計(退輔會),會計學,3,3,3,103,105
civil_service_special,公務人員特種考試,會計類科,國文（作文與測驗）,4,8,2,112,114
civil_service_special,公務人員特種考試,會計類科,政府會計概要,4,8,4,112,114
civil_service_special,公務人員特種考試,會計類科,會計學概要,4,8,4,112,114
civil_service_special,公務人員特種考試,會計類科,法學知識與英文（包括中華民國憲法、法學緒論、英文）,4,8,2,112,114
civil_service_special,公務人員特種考試,會計類科,中級會計學,3,6,3,112,114
civil_service_special,公務人員特種考試,會計類科,政府會計,3,6,3,112,114
civil_service_special,公務人員特種考試,會計類科,會計法規概要,3,6,3,114,114
civil_service_special,公務人員特種考試,會計類科,財政學,3,6,3,112,114
civil_service_special,公務人員特種考試,會計類科,國文(作文與測驗),2,4,1,114,114
civil_service_special,公務人員特種考試,會計類科,會計審計法規,2,4,2,114,114
civil_service_special,公務人員特種考試,會計類科,法學知識與英文(包括中華民國憲法、法學緒論、英文),2,4,1,114,114
civil_service_special,公務人員特種考試,會計類科,公民與英文,1,3,1,112,112
civil_service_special,公務人員特種考試,會計類科,原住民族行政及法規,1,2,1,114,114
civil_service_special,公務人員特種考試,會計類科,國文,1,2,1,112,112
civil_service_special,公務人員特種考試,會計類科,基礎能力測驗(作文、英文及中華民國憲法),1,2,1,114,114
civil_service_special,公務人員特種考試,會計類科,審計學,1,2,1,112,112
civil_service_special,公務人員特種考試,會計類科,審計學概要,1,2,1,112,112
civil_service_special,公務人員特種考試,會計類科,成本與管理會計,1,2,1,112,112
civil_service_special,公務人員特種考試,會計類科,成本與管理會計概要,1,2,1,112,112
civil_service_special,公務人員特種考試,會計類科,會計學大意,1,2,1,112,112
civil_service_special,公務人員特種考試,會計類科,會計審計法規大意,1,2,1,112,112
civil_service_special,公務人員特種考試,會計類科,會計審計法規（包括預算法、會計法、決算法與審計法）,1,2,1,112,112
civil_service_special,公務人員特種考試,材料管理,公民與英文,13,33,13,100,112
civil_service_special,公務人員特種考試,材料管理,材料管理大意,13,31,13,100,112
civil_service_special,公務人員特種考試,材料管理,法學知識與英文（包括中華民國憲法、法學緒論、英文）,13,26,8,100,111
civil_service_special,公務人員特種考試,材料管理,國文（作文、公文與測驗）,12,24,7,100,111
civil_service_special,公務人員特種考試,材料管理,國文(包括公文格式用語),10,23,10,100,111
civil_service_special,公務人員特種考試,材料管理,國際貿易概要,10,10,10,100,112
civil_service_special,公務人員特種考試,材料管理,政府採購法概要,10,10,10,100,112
civil_service_special,公務人員特種考試,材料管理,物料管理概要,10,10,10,100,112
civil_service_special,公務人員特種考試,材料管理,鐵路法概要,10,10,10,100,112
civil_service_special,公務人員特種考試,材料管理,政府採購法大意,7,15,7,106,112
civil_service_special,公務人員特種考試,材料管理,企業管理,6,6,6,100,112
civil_service_special,公務人員特種考試,材料管理,倉儲管理大意,6,13,6,100,105
civil_service_special,公務人員特種考試,材料管理,國際貿易,6,6,6,100,112
civil_service_special,公務人員特種考試,材料管理,政府採購法,6,6,6,100,112
civil_service_special,公務人員特種考試,材料管理,民法,6,12,6,100,112
civil_service_special,公務人員特種考試,材料管理,物料管理,6,6,6,100,112
civil_service_special,公務人員特種考試,材料管理,鐵路法,6,6,6,100,112
civil_service_special,公務人員特種考試,材料管理,法學知識與英文(包括中華民國憲法、法學緒論、英文),3,6,2,110,112
civil_service_special,公務人員特種考試,材料管理,國文,2,4,2,102,112
civil_service_special,公務人員特種考試,材料管理,國文(作文與測驗),2,4,1,112,112
civil_service_special,公務人員特種考試,材料管理,國文（包括公文格式用語）,2,6,2,106,108
civil_service_special,公務人員特種考試,材料管理,國文(作文、公文與測驗),1,2,1,110,110
civil_service_special,公務人員特種考試,林業技術,國文（作文、公文與測驗）,29,58,22,100,111
civil_service_special,公務人員特種考試,林業技術,森林經營學,23,23,23,100,113
civil_service_special,公務人員特種考試,林業技術,育林學,23,23,23,100,113
civil_service_special,公務人員特種考試,林業技術,林政學,22,22,22,100,112
civil_service_special,公務人員特種考試,林業技術,樹木學,22,22,22,100,112
civil_service_special,公務人員特種考試,林業技術,森林生態學（包括保育）,19,19,19,100,111
civil_service_special,公務人員特種考試,林業技術,法學知識與英文（包括中華民國憲法、法學緒論、英文）,19,41,12,100,113
civil_service_special,公務人員特種考試,林業技術,法學知識與英文(包括中華民國憲法、原住民族行政及法規、英文),14,31,13,100,112
civil_service_special,公務人員特種考試,林業技術,林產學概要,11,11,11,100,115
civil_service_special,公務人員特種考試,林業技術,森林經營學概要,11,11,11,100,113
civil_service_special,公務人員特種考試,林業技術,育林學概要,11,11,11,100,115
civil_service_special,公務人員特種考試,林業技術,林產學,10,10,10,100,113
civil_service_special,公務人員特種考試,林業技術,森林生態學概要（包括保育）,9,9,9,100,109
civil_service_special,公務人員特種考試,林業技術,森林生態學(包括保育),3,3,3,102,112
civil_service_special,公務人員特種考試,林業技術,森林生態學概要,3,3,3,113,115
civil_service_special,公務人員特種考試,林業技術,國文（作文與測驗）,2,4,1,113,113
civil_service_special,公務人員特種考試,林業技術,原住民族行政及法規,1,3,1,113,113
civil_service_special,公務人員特種考試,林業技術,國文(作文、公文與測驗),1,2,1,102,102
civil_service_special,公務人員特種考試,林業技術,國文(作文與測驗),1,2,1,112,112
civil_service_special,公務人員特種考試,林業技術,基礎能力測驗(作文、中華民國憲法及法學緒論),1,2,1,115,115
civil_service_special,公務人員特種考試,林業技術,基礎能力測驗（作文、英文及中華民國憲法）,1,2,1,113,113
civil_service_special,公務人員特種考試,林業技術,林產學與育林學概要,1,1,1,113,113
civil_service_special,公務人員特種考試,林業技術,森林生態學,1,1,1,113,113
civil_service_special,公務人員特種考試,林業技術類科,國文（作文與測驗）,3,6,2,112,114
civil_service_special,公務人員特種考試,林業技術類科,林產學,3,3,3,112,114
civil_service_special,公務人員特種考試,林業技術類科,森林生態學概要,3,3,3,114,114
civil_service_special,公務人員特種考試,林業技術類科,森林經營學,3,3,3,112,114
civil_service_special,公務人員特種考試,林業技術類科,法學知識與英文（包括中華民國憲法、法學緒論、英文）,3,6,2,112,114
civil_service_special,公務人員特種考試,林業技術類科,育林學,3,3,3,112,114
civil_service_special,公務人員特種考試,林業技術類科,原住民族行政及法規,2,4,1,114,114
civil_service_special,公務人員特種考試,林業技術類科,基礎能力測驗(作文、英文及中華民國憲法),2,4,1,114,114
civil_service_special,公務人員特種考試,林業技術類科,林產學概要,2,2,2,114,114
civil_service_special,公務人員特種考試,林業技術類科,森林生態學,2,2,2,114,114
civil_service_special,公務人員特種考試,林業技術類科,森林經營學概要,2,2,2,114,114
civil_service_special,公務人員特種考試,林業技術類科,育林學概要,2,2,2,114,114
civil_service_special,公務人員特種考試,林業技術類科,基礎能力測驗(作文、中華民國憲法及法學緒論),1,2,1,114,114
civil_service_special,公務人員特種考試,林業技術類科,林政學,1,1,1,112,112
civil_service_special,公務人員特種考試,林業技術類科,林產學與育林學概要,1,1,1,114,114
civil_service_special,公務人員特種考試,林業技術類科,森林生態學（包括保育）,1,1,1,112,112
civil_service_special,公務人員特種考試,林業技術類科,樹木學,1,1,1,112,112
civil_service_special,公務人員特種考試,植物病蟲害防治,國文（作文、公文與測驗）,3,6,3,100,105
civil_service_special,公務人員特種考試,植物病蟲害防治,植物病害與蟲害防治學概要,3,3,3,100,105
civil_service_special,公務人員特種考試,植物病蟲害防治,植物病理學概要,3,3,3,100,105
civil_service_special,公務人員特種考試,植物病蟲害防治,法學知識（包括中華民國憲法、法學緒論）,3,7,3,100,105
civil_service_special,公務人員特種考試,植物病蟲害防治,農業昆蟲學概要,3,3,3,100,105
civil_service_special,公務人員特種考試,植物病蟲害防治,農業藥劑學概要,3,3,3,100,105
civil_service_special,公務人員特種考試,機械工程,國文（作文、公文與測驗）,81,164,42,100,111
civil_service_special,公務人員特種考試,機械工程,機械力學概要,51,51,45,100,115
civil_service_special,公務人員特種考試,機械工程,機械原理概要,47,47,41,100,112
civil_service_special,公務人員特種考試,機械工程,法學知識與英文（包括中華民國憲法、法學緒論、英文）,41,88,24,100,113
civil_service_special,公務人員特種考試,機械工程,法學知識（包括中華民國憲法、法學緒論）,41,96,17,100,113
civil_service_special,公務人員特種考試,機械工程,工程力學（包括靜力學、動力學與材料力學）,40,40,36,100,112
civil_service_special,公務人員特種考試,機械工程,機械製造學概要,39,39,39,100,115
civil_service_special,公務人員特種考試,機械工程,機械製造學（包括機械材料）,39,39,35,100,112
civil_service_special,公務人員特種考試,機械工程,自動控制,37,37,33,100,112
civil_service_special,公務人員特種考試,機械工程,機械設計概要,32,32,32,100,115
civil_service_special,公務人員特種考試,機械工程,機械設計,28,28,28,100,115
civil_service_special,公務人員特種考試,機械工程,流體力學,26,26,26,100,111
civil_service_special,公務人員特種考試,機械工程,英文,25,52,13,100,112
civil_service_special,公務人員特種考試,機械工程,熱工學,21,21,21,100,112
civil_service_special,公務人員特種考試,機械工程,機械原理大意,15,36,15,100,112
civil_service_special,公務人員特種考試,機械工程,熱力學,14,14,14,100,115
civil_service_special,公務人員特種考試,機械工程,公民與英文,13,33,13,100,112
civil_service_special,公務人員特種考試,機械工程,國文(包括公文格式用語),12,28,12,100,111
civil_service_special,公務人員特種考試,機械工程,機械工程製圖大意,8,20,8,100,105
civil_service_special,公務人員特種考試,機械工程,基本電學,7,7,7,106,112
civil_service_special,公務人員特種考試,機械工程,機械製造學大意,7,17,7,106,112
civil_service_special,公務人員特種考試,機械工程,國文（作文與測驗）,6,12,3,112,113
civil_service_special,公務人員特種考試,機械工程,法學知識與英文(包括中華民國憲法、原住民族行政及法規、英文),6,13,5,100,112
